,Info,Race,Income,Age,Sex,Marital,Politics,Urban,Collgrad,Office_H,Office_B,Office_A,Discrimination,Affect_W,Affect_H,Affect_B,Affect_A,Work_W,Work_B,Work_H,Work_A,Ident_W,Ident_B,Ident_H,Ident_A,Ident_USA
6051,3,1,-9,64,2,4,1,-6,2,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
6052,-1,1,18,21,1,6,3,-6,3,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
6053,-1,1,13,80,1,1,1,1,4,3,3,3,4,1,-1,-1,-1,5,-1,-1,-1,4,-1,-1,-1,1
6054,-1,1,2,37,2,6,1,4,3,1,1,1,5,2,-1,-1,-1,5,-1,-1,-1,5,-1,-1,-1,5
6055,-5,3,5,69,2,4,3,-6,3,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
6056,-1,1,18,47,1,1,3,3,3,5,5,5,5,1,-1,-1,-1,1,-1,-1,-1,1,-1,-1,-1,1
6057,-1,1,1,59,1,1,1,4,4,3,3,3,5,4,-1,-1,-1,5,-1,-1,-1,5,-1,-1,-1,5
6058,2,2,3,77,2,3,1,4,3,3,3,3,4,-1,-1,2,-1,-1,1,-1,-1,-1,1,-1,-1,1
6059,-1,4,22,58,2,1,3,-6,5,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
6060,-1,3,19,50,2,1,3,4,4,4,3,3,4,3,3,3,-1,-1,-1,2,-1,-1,-1,3,-1,1
6061,-1,5,10,35,2,6,1,1,3,1,1,1,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
6062,-1,1,12,52,1,1,2,2,2,4,4,4,4,1,-1,-1,-1,1,-1,-1,-1,4,-1,-1,-1,1
6063,-1,1,21,56,1,1,2,3,5,2,2,2,5,1,-1,-1,-1,2,-1,-1,-1,2,-1,-1,-1,1
6064,-1,1,10,62,1,1,3,3,2,5,5,5,3,2,-1,-1,-1,1,-1,-1,-1,2,-1,-1,-1,2
6065,-1,3,18,49,2,1,2,4,5,1,2,2,3,1,1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,2
6066,-1,1,17,27,1,6,1,3,4,5,5,5,4,4,-1,-1,-1,5,-1,-1,-1,5,-1,-1,-1,4
6067,-1,1,9,51,2,5,3,4,3,4,4,4,5,2,-1,-1,-1,4,-1,-1,-1,4,-1,-1,-1,4
6068,-1,1,-9,31,2,4,3,3,4,2,3,3,3,2,-1,-1,-1,4,-1,-1,-1,5,-1,-1,-1,4
6069,-1,3,10,34,2,6,1,4,3,4,4,4,1,2,1,-1,-1,-1,-1,2,-1,-1,-1,1,-1,1
6070,-1,1,19,29,1,6,2,-6,4,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
6071,2,6,1,40,1,4,1,4,3,5,4,4,1,-1,-1,1,-1,-1,-1,-1,-1,-1,2,-1,-1,2
6072,-1,2,17,50,2,6,3,4,5,1,1,1,3,-1,-1,1,-1,-1,1,-1,-1,-1,1,-1,-1,2
6073,-1,1,5,29,1,4,3,-6,1,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
6074,1,1,16,73,2,1,2,-6,5,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
6075,-1,2,14,42,1,6,3,4,3,2,2,2,4,-1,-1,1,-1,-1,2,-1,-1,-1,1,-1,-1,1
6076,-1,1,15,37,2,1,3,3,4,1,1,1,5,3,-1,-1,-1,3,-1,-1,-1,3,-1,-1,-1,3
6077,-1,1,15,80,1,1,1,-7,5,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
6078,-1,4,22,61,1,1,3,3,5,3,3,3,4,-1,-1,-1,3,-1,-1,-1,3,-1,-1,-1,3,3
6079,-1,1,14,50,2,1,1,3,2,2,2,2,5,2,-1,-1,-1,3,-1,-1,-1,3,-1,-1,-1,1
6080,-1,1,9,62,1,1,3,1,1,4,4,4,5,1,-1,-1,-1,5,-1,-1,-1,3,-1,-1,-1,1
6081,-1,1,11,64,1,1,2,4,3,3,3,3,5,1,-1,-1,-1,2,-1,-1,-1,5,-1,-1,-1,3
6082,-1,1,17,40,2,1,2,2,4,4,3,5,5,4,-1,-1,-1,3,-1,-1,-1,5,-1,-1,-1,1
6083,-1,6,4,29,1,6,3,4,3,3,3,3,4,1,-1,-1,2,-1,-1,-1,-1,5,-1,-1,-1,4
6084,-1,1,4,-9,2,4,2,1,2,4,3,3,5,1,-1,-1,-1,5,-1,-1,-1,3,-1,-1,-1,1
6085,-1,2,17,69,1,3,3,3,4,3,3,3,3,-1,-1,2,-1,-1,2,-1,-1,-1,3,-1,-1,2
6086,-1,1,11,63,1,1,1,3,3,4,4,4,5,2,-1,-1,-1,2,-1,-1,-1,2,-1,-1,-1,2
6087,-5,2,8,80,1,1,2,-6,2,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
6088,-1,1,21,69,1,1,2,2,4,4,3,4,5,-1,-1,-1,-1,5,-1,-1,-1,5,-1,-1,-1,4
6089,-1,1,16,-9,2,1,2,3,3,3,3,3,5,3,-1,-1,-1,3,-1,-1,-1,4,-1,-1,-1,2
6090,-1,1,9,26,1,6,1,4,3,1,1,1,5,4,-1,-1,-1,1,-1,-1,-1,5,-1,-1,-1,5
6091,-1,1,16,59,2,6,1,4,4,2,2,2,3,-1,-1,-1,-1,-9,-1,-1,-1,-9,-1,-1,-1,2
6092,-1,2,-9,-9,2,1,5,-9,4,-9,-9,-9,-9,-1,-1,1,-1,-1,1,-1,-1,-1,1,-1,-1,2
6093,-1,1,8,65,1,4,1,2,5,5,5,5,5,2,-1,-1,-1,3,-1,-1,-1,4,-1,-1,-1,2
6094,-1,1,20,39,1,1,2,-6,3,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
6095,-1,1,6,73,1,4,2,4,4,3,3,3,5,2,-1,-1,-1,3,-1,-1,-1,3,-1,-1,-1,2
6096,-1,2,2,51,2,6,3,3,3,3,2,3,4,-1,-1,2,-1,-1,2,-1,-1,-1,2,-1,-1,2
6097,-1,2,1,51,1,6,5,4,3,5,5,5,5,-1,-1,2,-1,-1,-9,-1,-1,-1,5,-1,-1,5
6098,-1,1,13,64,2,4,3,4,3,1,1,1,4,3,-1,-1,-1,5,-1,-1,-1,4,-1,-1,-1,2
6099,-1,1,16,46,2,5,3,3,5,3,3,3,3,2,-1,-1,-1,3,-1,-1,-1,3,-1,-1,-1,3
6100,-1,3,-9,-9,1,1,1,4,2,2,2,2,3,-1,3,-1,-1,-1,-1,2,-1,-1,-1,3,-1,1
6101,-1,1,5,49,1,6,3,-6,2,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
6102,-1,6,12,46,2,5,1,-6,2,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
6103,-1,5,14,31,2,6,3,1,4,1,3,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3
6104,-1,1,3,62,2,4,3,1,3,4,4,4,3,1,-1,-1,-1,4,-1,-1,-1,3,-1,-1,-1,2
6105,-1,1,19,46,1,1,1,3,4,3,3,3,5,2,-1,-1,-1,5,-1,-1,-1,4,-1,-1,-1,3
6106,-1,2,1,41,1,6,3,2,2,2,1,3,2,-1,-1,1,-1,-1,1,-1,-1,-1,3,-1,-1,5
6107,-1,1,16,63,2,1,1,3,4,2,1,2,5,3,-1,-1,-1,5,-1,-1,-1,4,-1,-1,-1,2
6108,-1,5,-9,-9,1,1,1,3,3,5,5,5,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
6109,-1,2,15,55,1,1,3,-6,2,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
6110,-1,1,1,34,2,6,3,4,5,5,5,5,3,2,-1,-1,-1,2,-1,-1,-1,1,-1,-1,-1,1
6111,-1,1,21,72,2,1,1,1,-2,3,2,3,5,1,-1,-1,-1,3,-1,-1,-1,2,-1,-1,-1,1
6112,-1,1,4,68,2,4,3,4,3,3,3,3,3,1,-1,-1,-1,1,-1,-1,-1,2,-1,-1,-1,1
6113,-1,1,20,55,1,1,2,4,2,3,3,3,4,2,-1,-1,-1,3,-1,-1,-1,5,-1,-1,-1,1
6114,-1,4,11,35,1,6,1,4,5,5,2,2,3,-1,-1,-1,1,-1,-1,-1,1,-1,-1,-1,1,1
6115,-1,1,9,60,1,4,5,1,1,5,2,4,3,2,-1,-1,-1,3,-1,-1,-1,4,-1,-1,-1,2
6116,-1,1,1,64,1,6,1,2,2,3,3,3,3,3,-1,-1,-1,4,-1,-1,-1,5,-1,-1,-1,1
6117,-1,1,6,21,2,6,3,-6,2,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
6118,-1,1,21,46,2,1,1,3,4,1,1,1,5,3,-1,-1,-1,3,-1,-1,-1,5,-1,-1,-1,2
6119,-1,1,11,25,1,6,3,4,5,3,3,3,5,3,-1,-1,-1,4,-1,-1,-1,4,-1,-1,-1,4
6120,-1,5,-9,75,2,3,1,-6,2,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
6121,-1,2,1,50,2,1,1,3,3,-9,-9,-9,5,-1,-1,4,-1,-1,3,-1,-1,-1,5,-1,-1,5
6122,-1,1,3,41,1,6,3,4,1,5,4,4,4,3,-1,-1,-1,2,-1,-1,-1,1,-1,-1,-1,2
6123,-1,1,15,33,2,6,1,4,4,1,1,1,5,2,-1,-1,-1,5,-1,-1,-1,5,-1,-1,-1,3
6124,-1,2,10,70,2,6,1,4,4,4,2,4,2,-1,-1,2,-1,-1,2,-1,-1,-1,1,-1,-1,1
6125,-1,3,20,36,1,1,2,3,3,3,3,4,5,2,3,-1,-1,-1,-1,3,-1,-1,-1,3,-1,3
6126,-1,1,20,20,1,6,1,4,3,4,4,4,5,4,-1,-1,-1,5,-1,-1,-1,5,-1,-1,-1,1
6127,-1,1,10,53,2,1,2,3,3,3,3,3,5,2,-1,-1,-1,4,-1,-1,-1,5,-1,-1,-1,2
6128,-1,1,20,33,2,4,3,3,5,4,3,4,5,1,-1,-1,-1,3,-1,-1,-1,4,-1,-1,-1,3
6129,-1,1,4,24,1,1,2,3,4,3,3,3,4,3,-1,-1,-1,3,-1,-1,-1,5,-1,-1,-1,4
6130,-1,1,22,49,2,1,3,3,2,5,5,5,5,2,-1,-1,-1,4,-1,-1,-1,1,-1,-1,-1,1
6131,-1,2,6,41,2,6,1,1,2,2,2,2,2,-1,-1,1,-1,-1,2,-1,-1,-1,1,-1,-1,1
6132,-1,1,17,71,1,1,2,4,4,4,4,4,4,1,-1,-1,-1,1,-1,-1,-1,3,-1,-1,-1,2
6133,-1,1,4,80,1,1,2,2,3,3,3,3,4,2,-1,-1,-1,4,-1,-1,-1,4,-1,-1,-1,1
6134,-1,1,8,26,2,6,1,2,3,3,3,3,5,2,-1,-1,-1,5,-1,-1,-1,4,-1,-1,-1,3
6135,-1,1,16,80,1,1,1,3,4,2,2,2,5,3,-1,-1,-1,5,-1,-1,-1,3,-1,-1,-1,1
6136,-1,5,1,40,2,1,5,-6,4,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
6137,-1,1,7,80,1,1,3,-6,3,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
6138,-1,1,3,49,1,4,3,-6,4,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
6139,-5,4,-5,36,1,4,2,3,4,2,2,2,4,-1,-1,-1,2,-1,-1,-1,1,-1,-1,-1,3,1
6140,-1,1,13,57,1,6,1,4,3,2,2,2,5,3,-1,-1,-1,5,-1,-1,-1,3,-1,-1,-1,1
6141,-1,3,1,29,2,6,3,4,3,2,2,2,3,2,2,-1,-1,-1,-1,1,-1,-1,-1,1,-1,1
6142,-5,3,10,34,2,1,3,-6,3,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
6143,-1,1,11,63,2,4,2,4,5,1,1,1,5,1,-1,-1,-1,1,-1,-1,-1,5,-1,-1,-1,1
6144,-1,3,8,18,1,6,1,4,2,3,3,3,3,2,2,-1,-1,-1,-1,1,-1,-1,-1,2,-1,2
6145,-1,1,16,41,1,1,3,-6,3,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
6146,-1,-9,-9,-9,1,1,2,1,4,5,5,5,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
6147,-1,1,11,30,2,4,2,1,3,4,4,4,4,2,-1,-1,-1,3,-1,-1,-1,2,-1,-1,-1,1
6148,-1,1,14,36,2,1,2,4,3,3,3,3,5,4,-1,-1,-1,4,-1,-1,-1,5,-1,-1,-1,3
6149,-1,1,-9,-9,1,1,2,3,5,5,5,5,3,3,-1,-1,-1,2,-1,-1,-1,4,-1,-1,-1,2
6150,-1,-9,-9,28,-9,6,1,-6,4,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
6151,-1,2,1,54,1,1,5,3,3,3,3,3,4,-1,-1,2,-1,-1,2,-1,-1,-1,1,-1,-1,5
6152,-1,3,4,37,2,4,2,3,4,5,5,5,5,3,3,-1,-1,-1,-1,5,-1,-1,-1,4,-1,1
6153,4,1,2,78,2,4,2,1,2,3,3,3,3,1,-1,-1,-1,1,-1,-1,-1,5,-1,-1,-1,1
6154,-1,6,21,38,2,1,2,3,4,5,5,5,4,2,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,-1,1
6155,-1,6,5,28,2,6,5,2,3,1,1,1,1,-1,-1,1,1,-1,-1,-1,-1,-1,1,-1,-1,1
6156,-1,4,17,41,2,1,1,3,3,1,1,1,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,2
6157,-1,1,5,57,1,4,2,4,3,4,4,4,3,1,-1,-1,-1,3,-1,-1,-1,2,-1,-1,-1,1
6158,-1,1,19,-9,1,1,3,4,5,5,5,5,4,4,-1,-1,-1,5,-1,-1,-1,5,-1,-1,-1,2
6159,-1,1,15,36,2,1,3,3,1,2,2,2,5,2,-1,-1,-1,2,-1,-1,-1,3,-1,-1,-1,2
6160,-1,2,1,76,1,6,1,4,1,3,3,3,3,-1,-1,1,-1,-1,2,-1,-1,-1,1,-1,-1,1
6161,-1,4,-9,33,1,6,3,4,4,5,5,5,3,-1,-1,-1,2,-1,-1,-1,3,-1,-1,-1,3,3
6162,-1,1,12,51,1,4,3,4,5,5,5,5,4,2,-1,-1,-1,2,-1,-1,-1,2,-1,-1,-1,1
6163,-1,2,20,59,1,1,1,4,4,2,2,2,3,-1,-1,2,-1,-1,1,-1,-1,-1,1,-1,-1,2
6164,-1,1,10,69,2,4,1,4,4,2,2,2,4,2,-1,-1,-1,5,-1,-1,-1,4,-1,-1,-1,2
6165,-1,1,21,64,2,1,1,2,4,3,3,3,5,2,-1,-1,-1,5,-1,-1,-1,3,-1,-1,-1,2
6166,5,2,1,67,2,3,1,4,3,3,3,3,3,-1,-1,1,-1,-1,2,-1,-1,-1,3,-1,-1,2
6167,-1,1,-9,77,1,1,2,1,2,4,3,4,5,3,-1,-1,-1,3,-1,-1,-1,3,-1,-1,-1,1
6168,-1,1,10,34,2,1,3,1,2,2,2,2,5,4,-1,-1,-1,3,-1,-1,-1,5,-1,-1,-1,1
6169,-1,1,10,57,2,1,3,2,4,2,2,2,4,3,-1,-1,-1,4,-1,-1,-1,5,-1,-1,-1,4
6170,-1,1,11,72,2,1,1,3,3,3,3,3,5,2,-1,-1,-1,5,-1,-1,-1,3,-1,-1,-1,3
6171,-1,1,1,42,1,1,3,2,1,5,5,5,2,4,-1,-1,-1,1,-1,-1,-1,5,-1,-1,-1,4
6172,-1,1,1,26,2,6,3,-6,4,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
6173,-1,1,4,69,1,4,2,1,3,3,3,3,4,2,-1,-1,-1,3,-1,-1,-1,1,-1,-1,-1,1
6174,-1,3,10,46,2,1,2,4,3,3,3,3,5,2,2,-1,-1,-1,-1,2,-1,-1,-1,2,-1,2
6175,-1,1,22,36,1,1,1,4,4,3,3,3,5,3,-1,-1,-1,1,-1,-1,-1,5,-1,-1,-1,5
6176,-1,1,13,69,1,1,1,4,5,3,3,3,5,2,-1,-1,-1,1,-1,-1,-1,3,-1,-1,-1,3
6177,-1,3,17,50,1,1,3,4,5,3,3,3,5,-1,2,-1,-1,-1,-1,5,-1,-1,-1,5,-1,2
6178,-1,1,21,49,2,1,1,2,5,3,2,3,5,2,-1,-1,-1,5,-1,-1,-1,5,-1,-1,-1,4
6179,-1,1,5,50,1,6,2,3,3,5,5,5,4,2,-1,-1,-1,4,-1,-1,-1,5,-1,-1,-1,4
6180,-1,1,18,46,2,4,2,1,4,4,4,4,4,3,-1,-1,-1,1,-1,-1,-1,5,-1,-1,-1,2
6181,-1,1,8,24,2,6,1,-6,3,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
6182,-1,2,1,71,2,4,1,4,3,3,3,3,3,-1,-1,1,-1,-1,2,-1,-1,-1,1,-1,-1,1
6183,-1,1,11,76,1,1,1,2,3,2,1,1,5,2,-1,-1,-1,2,-1,-1,-1,5,-1,-1,-1,2
6184,-1,1,8,25,1,6,5,3,3,3,3,3,4,3,-1,-1,-1,5,-1,-1,-1,5,-1,-1,-1,5
6185,-1,1,2,28,2,6,3,4,3,2,2,2,2,1,-1,-1,-1,3,-1,-1,-1,4,-1,-1,-1,4
6186,-1,1,5,37,2,5,3,4,1,3,3,3,3,2,-1,-1,-1,3,-1,-1,-1,3,-1,-1,-1,3
6187,-1,2,5,70,2,1,1,4,4,2,2,2,2,-1,-1,2,-1,-1,2,-1,-1,-1,2,-1,-1,2
6188,-1,1,-9,45,2,1,3,4,4,4,4,4,5,2,-1,-1,-1,3,-1,-1,-1,5,-1,-1,-1,2
6189,-1,1,8,62,2,1,2,2,3,5,5,5,5,2,-1,-1,-1,3,-1,-1,-1,5,-1,-1,-1,2
6190,-1,1,22,46,1,1,3,2,4,2,2,2,5,2,-1,-1,-1,3,-1,-1,-1,4,-1,-1,-1,3
6191,-1,1,22,65,2,1,2,4,5,4,4,4,4,1,-1,-1,-1,2,-1,-1,-1,4,-1,-1,-1,1
6192,-1,1,9,65,2,6,1,3,4,2,2,2,5,2,-1,-1,-1,5,-1,-1,-1,3,-1,-1,-1,2
6193,-1,1,20,44,1,1,3,4,4,3,3,3,4,3,-1,-1,-1,5,-1,-1,-1,4,-1,-1,-1,3
6194,-1,1,10,28,2,6,1,4,4,1,1,1,5,2,-1,-1,-1,1,-1,-1,-1,5,-1,-1,-1,4
6195,-1,1,19,31,2,1,1,-6,5,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
6196,-1,2,4,30,1,6,3,4,3,4,1,4,2,-1,-1,1,-1,-1,1,-1,-1,-1,1,-1,-1,4
6197,-1,1,8,80,2,1,3,2,5,2,2,2,5,1,-1,-1,-1,4,-1,-1,-1,3,-1,-1,-1,2
6198,-1,1,13,41,2,1,3,4,5,3,2,3,4,2,-1,-1,-1,1,-1,-1,-1,2,-1,-1,-1,2
6199,-1,1,-9,58,2,1,1,4,3,5,5,5,4,2,-1,-1,-1,5,-1,-1,-1,5,-1,-1,-1,4
6200,-1,1,1,29,1,1,2,2,5,3,3,3,5,2,-1,-1,-1,4,-1,-1,-1,3,-1,-1,-1,1
6201,-1,1,11,78,2,1,3,2,3,4,2,2,4,1,-1,-1,-1,4,-1,-1,-1,3,-1,-1,-1,2
6202,-1,1,21,50,1,1,1,3,4,2,2,2,4,2,-1,-1,-1,4,-1,-1,-1,4,-1,-1,-1,3
6203,-1,6,7,35,2,1,3,2,3,4,4,4,4,2,-1,2,-1,-1,-1,-1,-1,3,3,-1,-1,3
6204,-1,1,16,75,1,1,3,3,5,3,2,4,5,2,-1,-1,-1,3,-1,-1,-1,3,-1,-1,-1,2
6205,-1,1,21,60,2,1,2,3,4,3,3,3,5,3,-1,-1,-1,5,-1,-1,-1,2,-1,-1,-1,2
6206,-1,2,22,45,2,1,1,3,5,2,1,2,4,-1,-1,1,-1,-1,1,-1,-1,-1,1,-1,-1,2
6207,-1,2,2,74,2,3,1,2,3,2,2,2,2,-1,-1,1,-1,-1,1,-1,-1,-1,2,-1,-1,3
6208,-1,1,18,44,2,1,2,1,4,3,3,3,4,2,-1,-1,-1,3,-1,-1,-1,3,-1,-1,-1,3
6209,-1,1,19,35,1,1,5,3,5,3,3,3,4,2,-1,-1,-1,4,-1,-1,-1,5,-1,-1,-1,4
6210,-1,1,20,66,2,1,2,2,-2,3,3,3,4,2,-1,-1,-1,5,-1,-1,-1,4,-1,-1,-1,1
6211,-1,1,4,25,2,6,3,2,4,3,2,3,5,2,-1,-1,-1,3,-1,-1,-1,4,-1,-1,-1,4
6212,-1,1,10,35,1,1,3,2,4,5,5,5,3,1,-1,-1,-1,3,-1,-1,-1,4,-1,-1,-1,2
6213,-1,1,22,19,2,6,2,-5,3,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
6214,-1,2,8,-9,2,5,1,3,5,1,1,1,5,-1,-1,1,-1,-1,1,-1,-1,-1,1,-1,-1,4
6215,-1,1,2,75,2,3,3,1,2,3,3,3,3,2,-1,-1,-1,3,-1,-1,-1,3,-1,-1,-1,3
6216,-1,1,13,80,1,1,2,3,3,3,3,3,5,1,-1,-1,-1,1,-1,-1,-1,1,-1,-1,-1,1
6217,-1,1,6,37,1,1,5,3,3,3,3,3,4,1,-1,-1,-1,1,-1,-1,-1,1,-1,-1,-1,1
6218,-1,6,1,36,2,6,3,-6,3,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
6219,-1,1,18,63,2,1,2,3,2,3,3,3,5,2,-1,-1,-1,4,-1,-1,-1,3,-1,-1,-1,1
6220,-1,3,4,-9,1,1,1,1,2,3,3,3,5,2,3,-1,-1,-1,-1,4,-1,-1,-1,5,-1,2
6221,-1,1,15,28,2,1,3,3,4,2,2,2,5,3,-1,-1,-1,3,-1,-1,-1,5,-1,-1,-1,3
6222,-1,4,-9,-9,1,1,3,-6,4,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
6223,-1,1,8,71,1,1,3,1,4,3,3,3,4,1,-1,-1,-1,2,-1,-1,-1,3,-1,-1,-1,2
6224,-1,1,1,62,1,4,2,-6,2,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
6225,-1,2,22,59,1,6,1,3,3,2,1,2,4,-1,-1,1,-1,-1,1,-1,-1,-1,2,-1,-1,2
6226,-1,1,10,49,2,1,2,3,3,5,3,5,5,2,-1,-1,-1,2,-1,-1,-1,2,-1,-1,-1,2
6227,-1,5,18,61,1,1,1,4,5,4,4,4,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
6228,-1,1,21,30,1,1,1,3,3,2,2,2,5,2,-1,-1,-1,5,-1,-1,-1,4,-1,-1,-1,4
6229,-1,1,21,75,1,1,2,4,4,5,5,5,5,3,-1,-1,-1,3,-1,-1,-1,2,-1,-1,-1,1
6230,-1,1,12,68,1,4,2,4,3,3,3,3,4,1,-1,-1,-1,2,-1,-1,-1,1,-1,-1,-1,1
6231,3,2,2,48,1,6,1,4,2,2,1,2,2,-1,-1,1,-1,-1,2,-1,-1,-1,1,-1,-1,1
6232,-1,1,4,27,1,6,1,4,5,3,3,3,5,3,-1,-1,-1,4,-1,-1,-1,5,-1,-1,-1,3
6233,-1,1,15,72,2,1,3,2,3,2,2,2,4,2,-1,-1,-1,4,-1,-1,-1,3,-1,-1,-1,2
6234,-1,4,21,36,2,1,1,4,4,3,3,3,2,-1,-1,-1,1,-1,-1,-1,2,-1,-1,-1,2,2
6235,-1,1,17,29,2,6,2,-6,4,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
6236,-1,1,16,72,1,1,3,1,4,2,2,2,5,2,-1,-1,-1,3,-1,-1,-1,4,-1,-1,-1,4
6237,-1,3,7,-9,1,6,3,4,3,3,3,3,5,-1,3,4,-1,-1,-4,2,-1,-1,-1,1,-1,2
6238,-1,1,1,-9,2,3,1,3,2,2,2,2,4,2,-1,-1,-1,5,-1,-1,-1,4,-1,-1,-1,1
6239,-1,1,17,24,2,1,2,2,2,3,1,3,5,2,-1,-1,-1,3,-1,-1,-1,5,-1,-1,-1,5
6240,-1,1,16,44,2,1,2,3,4,4,5,4,5,3,-1,-1,-1,4,-1,-1,-1,5,-1,-1,-1,3
6241,-1,1,9,27,2,6,3,4,3,1,1,1,5,3,-1,-1,-1,5,-1,-1,-1,5,-1,-1,-1,5
6242,-1,2,-9,50,1,1,3,3,5,5,4,5,5,-1,-1,3,-1,-1,3,-1,-1,-1,2,-1,-1,2
6243,-1,1,4,54,2,1,2,3,4,5,5,5,4,2,-1,-1,-1,2,-1,-1,-1,1,-1,-1,-1,1
6244,-1,1,2,30,2,6,2,4,3,3,3,3,3,3,-1,-1,-1,2,-1,-1,-1,1,-1,-1,-1,2
6245,-1,1,21,34,2,1,2,-6,4,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
6246,-1,1,-9,-9,1,1,3,3,5,2,2,2,4,2,-1,-1,-1,3,-1,-1,-1,3,-1,-1,-1,2
6247,-1,1,-9,48,1,1,3,-6,3,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
6248,-1,1,2,74,2,4,3,3,2,4,3,5,5,1,-1,-1,-1,3,-1,-1,-1,2,-1,-1,-1,1
6249,-1,2,21,50,1,6,3,3,2,3,3,3,1,-1,-1,2,-1,-1,1,-1,-1,-1,2,-1,-1,2
6250,-1,1,1,56,1,1,2,4,4,4,4,4,4,2,-1,-1,-1,4,-1,-1,-1,4,-1,-1,-1,2
6251,-1,1,8,78,2,1,2,3,2,5,5,5,5,2,-1,-1,-1,2,-1,-1,-1,-9,-1,-1,-1,1
6252,-1,1,16,45,1,1,3,1,3,1,1,1,4,3,-1,-1,-1,5,-1,-1,-1,3,-1,-1,-1,1
6253,-1,3,13,40,1,1,2,4,2,3,3,3,5,2,2,-1,-1,-1,-1,3,-1,-1,-1,5,-1,5
6254,-1,1,18,41,2,6,1,4,4,2,1,1,5,3,-1,-1,-1,5,-1,-1,-1,4,-1,-1,-1,2
6255,-1,1,6,36,1,6,1,2,4,3,3,3,4,2,-1,-1,-1,4,-1,-1,-1,5,-1,-1,-1,4
6256,-1,1,10,77,2,1,1,2,3,5,2,2,5,1,-1,-1,-1,5,-1,-1,-1,1,-1,-1,-1,5
6257,-1,3,22,50,1,1,2,1,4,2,2,2,1,4,4,-1,-1,-1,-1,1,-1,-1,-1,2,-1,1
6258,-1,1,-9,48,1,1,-9,3,3,3,3,3,4,2,-1,-1,-1,3,-1,-1,-1,4,-1,-1,-1,3
